ï»¿"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"07-Jan-2025","EQ","5,090.00","5,465.00","5,090.00","5,089.00","5,360.50","5,388.30","5,313.25","5,837.95","1,941.05","20,07,278","10,66,51,60,533.45","1,74,384"
"06-Jan-2025","EQ","5,350.00","5,377.50","5,054.95","5,339.75","5,084.85","5,089.00","5,182.58","5,837.95","1,941.05","12,72,607","6,59,53,88,126.10","1,35,281"
"03-Jan-2025","EQ","5,493.55","5,561.40","5,313.10","5,466.20","5,334.00","5,339.75","5,455.48","5,837.95","1,941.05","10,58,807","5,77,63,01,506.75","92,803"
"02-Jan-2025","EQ","5,446.45","5,500.00","5,359.90","5,426.00","5,493.90","5,466.20","5,429.69","5,837.95","1,941.05","8,25,641","4,48,29,72,132.00","75,942"
"01-Jan-2025","EQ","5,328.00","5,438.60","5,296.00","5,325.40","5,430.00","5,426.00","5,388.76","5,837.95","1,941.05","8,24,463","4,44,28,35,627.85","77,616"
"31-Dec-2024","EQ","5,308.00","5,350.00","5,215.40","5,308.50","5,328.00","5,325.40","5,291.88","5,837.95","1,941.05","9,02,246","4,77,45,76,378.40","78,535"
"30-Dec-2024","EQ","5,250.00","5,368.00","5,221.55","5,278.50","5,329.00","5,308.50","5,302.31","5,837.95","1,941.05","19,58,051","10,38,21,94,469.10","1,29,084"
"27-Dec-2024","EQ","5,473.50","5,491.60","5,257.15","5,442.35","5,277.60","5,278.50","5,343.58","5,837.95","1,941.05","10,05,333","5,37,20,75,997.05","1,04,659"
"26-Dec-2024","EQ","5,449.00","5,476.85","5,357.30","5,449.60","5,437.80","5,442.35","5,412.61","5,837.95","1,941.05","8,56,359","4,63,51,38,047.40","81,021"
"24-Dec-2024","EQ","5,557.95","5,565.00","5,421.90","5,548.30","5,441.00","5,449.60","5,473.77","5,837.95","1,941.05","9,71,752","5,31,91,50,434.35","95,940"
"23-Dec-2024","EQ","5,600.00","5,644.00","5,425.00","5,542.85","5,545.00","5,548.30","5,540.54","5,837.95","1,941.05","14,78,368","8,19,09,49,690.00","1,38,817"
"20-Dec-2024","EQ","5,821.00","5,837.95","5,512.25","5,791.45","5,558.45","5,542.85","5,662.88","5,837.95","1,941.05","16,17,281","9,15,84,66,054.55","1,43,335"
"19-Dec-2024","EQ","5,500.00","5,802.55","5,455.00","5,632.45","5,796.00","5,791.45","5,701.41","5,802.55","1,941.05","19,96,884","11,38,50,63,686.35","1,52,077"
"18-Dec-2024","EQ","5,747.00","5,751.30","5,562.00","5,727.90","5,633.25","5,632.45","5,649.62","5,767.00","1,941.05","13,52,848","7,64,30,73,482.95","1,21,610"
"17-Dec-2024","EQ","5,672.20","5,767.00","5,654.05","5,663.80","5,732.00","5,727.90","5,714.21","5,767.00","1,941.05","14,41,600","8,23,76,08,811.55","1,17,488"
"16-Dec-2024","EQ","5,655.00","5,735.95","5,620.00","5,634.95","5,661.00","5,663.80","5,689.81","5,735.95","1,941.05","16,22,407","9,23,11,79,671.75","1,36,455"
"13-Dec-2024","EQ","5,605.00","5,654.00","5,481.00","5,610.70","5,629.00","5,634.95","5,570.59","5,717.70","1,941.05","17,74,337","9,88,41,04,580.55","1,63,866"
"12-Dec-2024","EQ","5,589.65","5,717.70","5,572.05","5,552.20","5,614.00","5,610.70","5,650.96","5,717.70","1,941.05","20,15,465","11,38,93,16,107.45","1,58,920"
"11-Dec-2024","EQ","5,459.00","5,578.90","5,427.05","5,466.35","5,560.50","5,552.20","5,516.77","5,607.95","1,941.05","15,86,490","8,75,22,95,181.65","1,38,435"
"10-Dec-2024","EQ","5,487.00","5,535.70","5,352.05","5,467.10","5,456.15","5,466.35","5,443.07","5,607.95","1,941.05","24,18,310","13,16,30,25,040.75","2,23,568"
"09-Dec-2024","EQ","5,377.00","5,607.95","5,309.90","5,396.45","5,477.00","5,467.10","5,483.51","5,607.95","1,941.05","40,86,396","22,40,78,01,071.60","3,07,104"
"06-Dec-2024","EQ","5,281.45","5,445.00","5,246.60","5,194.90","5,379.00","5,396.45","5,358.33","5,445.00","1,941.05","62,97,523","33,74,42,06,486.20","4,32,042"
"05-Dec-2024","EQ","4,599.00","5,250.00","4,591.50","4,572.05","5,227.75","5,194.90","4,999.18","5,250.00","1,941.05","1,19,46,477","59,72,25,81,630.70","6,56,029"
"04-Dec-2024","EQ","4,536.30","4,595.00","4,485.60","4,513.80","4,586.00","4,572.05","4,526.66","4,989.80","1,941.05","14,34,495","6,49,34,64,916.60","92,121"
"03-Dec-2024","EQ","4,572.00","4,624.00","4,492.50","4,563.85","4,529.75","4,513.80","4,546.32","4,989.80","1,941.05","12,75,930","5,80,07,89,977.95","1,03,937"
"02-Dec-2024","EQ","4,660.00","4,687.90","4,531.60","4,670.75","4,550.00","4,563.85","4,601.71","4,989.80","1,941.05","15,79,496","7,26,83,82,172.90","1,11,550"
"29-Nov-2024","EQ","4,613.00","4,708.80","4,586.50","4,573.95","4,688.00","4,670.75","4,659.87","4,989.80","1,941.05","22,37,538","10,42,66,39,032.20","1,31,156"
"28-Nov-2024","EQ","4,528.00","4,600.00","4,470.25","4,476.25","4,583.05","4,573.95","4,546.74","4,989.80","1,941.05","15,97,877","7,26,51,23,930.70","1,14,301"
"27-Nov-2024","EQ","4,458.00","4,499.00","4,280.00","4,431.10","4,492.00","4,476.25","4,410.13","4,989.80","1,941.05","29,85,759","13,16,75,95,034.55","2,15,095"
"26-Nov-2024","EQ","4,598.00","4,659.00","4,392.00","4,686.80","4,429.00","4,431.10","4,505.20","4,989.80","1,941.05","43,82,423","19,74,37,06,569.10","3,16,620"
"25-Nov-2024","EQ","4,840.00","4,955.00","4,587.15","4,719.95","4,599.95","4,686.80","4,739.09","4,989.80","1,941.05","1,22,82,693","58,20,87,27,584.30","3,39,551"
"22-Nov-2024","EQ","4,725.00","4,784.70","4,661.10","4,695.15","4,730.00","4,719.95","4,724.32","4,989.80","1,941.05","15,31,614","7,23,58,29,612.05","1,13,022"
"21-Nov-2024","EQ","4,740.00","4,818.00","4,570.00","4,727.35","4,706.00","4,695.15","4,723.55","4,989.80","1,941.05","24,13,902","11,40,21,77,518.10","1,76,389"
"19-Nov-2024","EQ","4,748.00","4,858.00","4,693.60","4,706.00","4,717.00","4,727.35","4,794.30","4,989.80","1,941.05","23,28,859","11,16,52,52,232.75","1,66,946"
"18-Nov-2024","EQ","4,564.00","4,740.00","4,471.85","4,547.80","4,710.00","4,706.00","4,644.24","4,989.80","1,941.05","25,07,716","11,64,64,33,096.10","1,80,985"
"14-Nov-2024","EQ","4,499.00","4,665.00","4,495.00","4,491.80","4,524.00","4,547.80","4,588.25","4,989.80","1,941.05","18,78,541","8,61,92,12,373.10","1,49,320"
"13-Nov-2024","EQ","4,737.55","4,789.00","4,451.70","4,678.20","4,488.00","4,491.80","4,578.87","4,989.80","1,941.05","36,47,865","16,70,31,06,106.05","2,80,884"
"12-Nov-2024","EQ","4,675.00","4,783.90","4,621.05","4,623.15","4,705.00","4,678.20","4,696.54","4,989.80","1,941.05","18,10,046","8,50,09,54,589.70","1,46,471"
"11-Nov-2024","EQ","4,675.00","4,747.75","4,560.00","4,693.90","4,630.00","4,623.15","4,674.16","4,989.80","1,941.05","19,87,606","9,29,03,93,195.95","1,70,079"
"08-Nov-2024","EQ","4,904.00","4,969.00","4,650.30","4,872.05","4,668.00","4,693.90","4,840.45","4,989.80","1,774.45","31,92,229","15,45,18,12,755.30","2,58,258"
"07-Nov-2024","EQ","4,715.55","4,897.40","4,700.00","4,684.55","4,865.00","4,872.05","4,835.12","4,989.80","1,774.45","32,09,993","15,52,07,10,994.15","2,52,526"
"06-Nov-2024","EQ","4,648.00","4,815.00","4,618.45","4,602.95","4,704.00","4,684.55","4,711.37","4,989.80","1,774.45","31,92,252","15,03,98,83,993.55","2,56,249"
"05-Nov-2024","EQ","4,445.00","4,625.00","4,402.30","4,413.65","4,602.00","4,602.95","4,520.35","4,989.80","1,774.45","26,80,408","12,11,63,85,227.55","1,83,653"
"04-Nov-2024","EQ","4,444.00","4,560.00","4,372.00","4,463.65","4,419.00","4,413.65","4,462.21","4,989.80","1,774.45","21,57,364","9,62,66,05,154.75","1,75,304"
"01-Nov-2024","EQ","4,482.30","4,524.00","4,414.55","4,465.60","4,450.00","4,463.65","4,486.02","4,989.80","1,750.50","5,10,955","2,29,21,54,105.60","38,455"
"31-Oct-2024","EQ","4,365.00","4,492.30","4,315.10","4,340.65","4,483.25","4,465.60","4,412.82","4,989.80","1,750.50","19,50,878","8,60,88,64,873.40","1,60,456"
"30-Oct-2024","EQ","4,293.00","4,524.00","4,258.60","4,284.05","4,343.70","4,340.65","4,403.50","4,989.80","1,750.50","31,35,607","13,80,76,53,401.10","2,20,833"
"29-Oct-2024","EQ","4,186.00","4,300.00","4,137.10","4,165.20","4,288.00","4,284.05","4,229.87","4,989.80","1,750.50","15,80,787","6,68,65,22,221.15","1,24,586"
"28-Oct-2024","EQ","4,120.00","4,248.00","4,087.10","4,062.75","4,169.00","4,165.20","4,174.34","4,989.80","1,750.50","17,76,346","7,41,50,67,708.15","1,47,429"
"25-Oct-2024","EQ","4,324.90","4,324.90","3,993.65","4,324.95","4,068.00","4,062.75","4,110.01","4,989.80","1,586.15","23,78,853","9,77,70,98,039.95","2,05,817"
"24-Oct-2024","EQ","4,295.00","4,379.80","4,275.55","4,273.20","4,313.00","4,324.95","4,327.82","4,989.80","1,586.15","20,14,933","8,72,02,63,285.90","1,59,654"
"23-Oct-2024","EQ","4,110.00","4,400.00","4,011.00","4,090.25","4,275.00","4,273.20","4,252.41","4,989.80","1,586.15","33,72,193","14,33,99,58,715.85","2,61,538"
"22-Oct-2024","EQ","4,360.00","4,364.00","4,051.10","4,334.40","4,124.95","4,090.25","4,157.55","4,989.80","1,586.15","28,16,574","11,71,00,42,512.60","2,38,545"
"21-Oct-2024","EQ","4,321.00","4,459.00","4,311.10","4,274.80","4,350.00","4,334.40","4,369.45","4,989.80","1,586.15","27,99,692","12,23,31,00,482.70","2,13,791"
"18-Oct-2024","EQ","4,237.00","4,443.00","4,101.00","4,257.55","4,292.15","4,274.80","4,310.05","4,989.80","1,465.05","57,11,214","24,61,56,38,727.55","4,27,675"
"17-Oct-2024","EQ","4,528.55","4,556.80","4,200.00","4,521.85","4,260.00","4,257.55","4,366.87","4,989.80","1,465.05","36,27,703","15,84,17,15,380.75","2,45,675"
"16-Oct-2024","EQ","4,575.00","4,625.00","4,419.90","4,752.25","4,495.00","4,521.85","4,537.83","4,989.80","1,465.05","63,07,378","28,62,18,07,863.45","3,93,548"
"15-Oct-2024","EQ","4,860.00","4,887.40","4,670.00","4,809.50","4,779.00","4,752.25","4,753.00","4,989.80","1,465.05","42,02,290","19,97,34,97,286.60","2,60,377"
"14-Oct-2024","EQ","4,536.00","4,989.80","4,535.95","4,496.45","4,818.00","4,809.50","4,779.08","4,989.80","1,465.05","1,27,10,647","60,74,51,78,056.35","5,92,693"
"11-Oct-2024","EQ","4,265.00","4,550.00","4,248.70","4,216.15","4,534.00","4,496.45","4,391.31","4,550.00","1,360.05","64,86,810","28,48,55,65,254.10","3,39,102"
"10-Oct-2024","EQ","4,219.00","4,349.00","4,165.65","4,181.05","4,247.00","4,216.15","4,267.78","4,395.00","1,360.05","34,78,960","14,84,74,48,359.05","1,95,860"
"09-Oct-2024","EQ","4,307.00","4,395.00","4,160.00","4,242.65","4,199.00","4,181.05","4,288.66","4,395.00","1,360.05","55,23,535","23,68,85,72,858.15","3,05,239"
"08-Oct-2024","EQ","3,863.85","4,275.00","3,831.15","3,826.45","4,253.05","4,242.65","4,093.54","4,275.00","1,360.05","70,24,196","28,75,38,47,159.00","3,54,580"
"07-Oct-2024","EQ","4,190.00","4,260.00","3,781.05","4,108.15","3,861.00","3,826.45","3,991.78","4,260.00","1,360.05","61,57,156","24,57,80,41,437.05","4,25,255"
"04-Oct-2024","EQ","3,980.00","4,194.30","3,851.00","3,953.60","4,115.00","4,108.15","4,080.91","4,235.00","1,252.65","76,04,579","31,03,35,67,346.30","4,60,171"
"03-Oct-2024","EQ","3,800.00","4,235.00","3,745.05","3,858.90","3,980.00","3,953.60","4,071.36","4,235.00","1,252.65","1,12,22,130","45,68,93,75,563.80","6,50,847"
"01-Oct-2024","EQ","3,745.00","3,920.00","3,690.10","3,684.65","3,858.00","3,858.90","3,822.54","4,200.00","1,252.65","36,32,990","13,88,72,57,262.05","2,34,213"
"30-Sep-2024","EQ","3,580.00","3,825.00","3,579.95","3,645.95","3,680.00","3,684.65","3,697.66","4,200.00","1,252.65","27,70,229","10,24,33,74,508.30","1,68,320"
"27-Sep-2024","EQ","3,760.00","3,771.60","3,625.00","3,759.05","3,630.00","3,645.95","3,684.14","4,200.00","1,161.35","9,75,112","3,59,24,46,383.55","78,247"
"26-Sep-2024","EQ","3,935.00","3,939.95","3,735.00","3,837.85","3,760.00","3,759.05","3,807.56","4,200.00","1,161.35","19,10,051","7,27,26,35,264.90","1,26,690"
"25-Sep-2024","EQ","3,993.00","4,003.00","3,826.10","3,980.15","3,835.00","3,837.85","3,878.72","4,200.00","1,161.35","15,83,459","6,14,17,97,287.65","1,24,748"
"24-Sep-2024","EQ","3,952.00","4,077.00","3,911.20","3,932.35","3,978.95","3,980.15","3,998.39","4,200.00","1,161.35","24,46,010","9,78,00,99,284.30","1,35,070"
"23-Sep-2024","EQ","4,001.00","4,200.00","3,896.05","3,984.95","3,945.00","3,932.35","4,052.99","4,200.00","1,161.35","52,03,722","21,09,06,12,190.25","2,55,111"
"20-Sep-2024","EQ","3,735.00","4,050.00","3,679.05","3,711.20","3,957.85","3,984.95","3,939.31","4,050.00","1,154.80","68,39,594","26,94,32,90,283.95","3,30,086"
"19-Sep-2024","EQ","3,896.00","3,896.00","3,575.95","3,896.15","3,710.00","3,711.20","3,684.12","3,945.00","1,154.80","62,45,517","23,00,92,63,052.65","3,64,124"
"18-Sep-2024","EQ","3,348.00","3,945.00","3,345.00","3,333.70","3,844.00","3,896.15","3,747.78","3,945.00","1,154.80","1,56,31,728","58,58,43,34,142.05","8,28,598"
"17-Sep-2024","EQ","3,420.00","3,557.00","3,315.00","3,431.80","3,339.00","3,333.70","3,410.30","3,557.00","1,154.80","40,82,276","13,92,17,84,407.00","2,60,442"
"16-Sep-2024","EQ","2,960.00","3,459.00","2,955.00","2,902.70","3,420.00","3,431.80","3,272.05","3,459.00","1,154.80","1,06,58,953","34,87,65,77,071.75","4,85,914"
"13-Sep-2024","EQ","2,892.00","2,935.50","2,874.00","2,869.00","2,900.00","2,902.70","2,905.90","3,264.70","1,154.80","7,54,255","2,19,17,88,903.15","44,737"
"12-Sep-2024","EQ","2,888.00","2,905.00","2,831.75","2,881.90","2,871.00","2,869.00","2,857.89","3,264.70","1,154.80","3,84,636","1,09,92,47,526.70","33,326"
"11-Sep-2024","EQ","2,851.00","2,945.90","2,828.80","2,850.70","2,880.05","2,881.90","2,896.94","3,264.70","1,154.80","7,30,132","2,11,51,47,137.75","52,117"
"10-Sep-2024","EQ","2,840.00","2,870.00","2,813.15","2,834.80","2,845.00","2,850.70","2,849.36","3,264.70","1,154.80","4,44,342","1,26,60,91,680.20","36,232"
"09-Sep-2024","EQ","2,819.20","2,849.00","2,741.30","2,824.25","2,837.00","2,834.80","2,798.43","3,264.70","1,154.80","5,55,619","1,55,48,59,357.70","41,339"
"06-Sep-2024","EQ","2,902.10","2,932.45","2,805.00","2,890.60","2,834.00","2,824.25","2,863.49","3,264.70","1,085.60","7,22,880","2,06,99,62,833.50","53,540"
"05-Sep-2024","EQ","2,768.00","2,895.00","2,768.00","2,760.35","2,883.00","2,890.60","2,862.79","3,264.70","1,085.60","15,31,205","4,38,35,23,446.70","1,00,180"
"04-Sep-2024","EQ","2,705.00","2,815.00","2,701.00","2,731.95","2,769.95","2,760.35","2,760.30","3,264.70","1,085.60","7,55,257","2,08,47,38,448.85","52,410"
"03-Sep-2024","EQ","2,760.10","2,778.20","2,700.10","2,765.10","2,737.00","2,731.95","2,734.67","3,264.70","1,085.60","4,36,496","1,19,36,71,362.05","36,254"
"02-Sep-2024","EQ","2,839.50","2,839.50","2,751.00","2,832.65","2,758.00","2,765.10","2,773.61","3,264.70","1,085.60","5,64,639","1,56,60,86,800.15","41,619"
"30-Aug-2024","EQ","2,839.00","2,850.00","2,806.00","2,811.75","2,840.00","2,832.65","2,827.75","3,264.70","893.00","6,62,020","1,87,20,26,009.50","52,525"
"29-Aug-2024","EQ","2,784.00","2,837.00","2,762.20","2,780.65","2,815.00","2,811.75","2,804.72","3,264.70","893.00","10,80,089","3,02,93,47,618.60","74,174"
"28-Aug-2024","EQ","2,765.00","2,835.40","2,741.50","2,700.25","2,780.00","2,780.65","2,793.38","3,264.70","893.00","15,71,064","4,38,85,75,687.35","92,003"
"27-Aug-2024","EQ","2,733.00","2,753.45","2,681.00","2,727.65","2,705.00","2,700.25","2,707.19","3,264.70","893.00","4,90,154","1,32,69,40,360.70","39,647"
"26-Aug-2024","EQ","2,755.40","2,767.00","2,710.10","2,741.65","2,725.80","2,727.65","2,727.19","3,264.70","893.00","3,84,051","1,04,73,80,411.60","31,893"
"23-Aug-2024","EQ","2,726.85","2,800.00","2,701.10","2,726.85","2,745.85","2,741.65","2,760.67","3,264.70","863.65","13,97,860","3,85,90,32,743.00","93,256"
"22-Aug-2024","EQ","2,692.00","2,750.00","2,669.50","2,689.90","2,725.00","2,726.85","2,719.60","3,264.70","863.65","7,64,611","2,07,94,39,753.45","49,978"
"21-Aug-2024","EQ","2,718.00","2,754.50","2,662.30","2,703.00","2,686.25","2,689.90","2,695.27","3,264.70","863.65","5,43,111","1,46,38,30,586.85","40,819"
"20-Aug-2024","EQ","2,683.50","2,763.00","2,652.00","2,676.20","2,712.45","2,703.00","2,716.08","3,264.70","863.65","13,49,232","3,66,46,17,577.65","82,525"
"19-Aug-2024","EQ","2,671.95","2,720.00","2,646.00","2,645.95","2,680.00","2,676.20","2,683.60","3,264.70","863.65","7,90,797","2,12,21,84,938.10","56,793"
"16-Aug-2024","EQ","2,573.00","2,677.00","2,542.55","2,559.70","2,643.00","2,645.95","2,626.12","3,264.70","835.50","12,87,709","3,38,16,81,920.50","92,023"
"14-Aug-2024","EQ","2,610.00","2,611.00","2,525.00","2,592.05","2,565.00","2,559.70","2,553.66","3,264.70","835.50","4,16,027","1,06,23,90,945.90","37,468"
"13-Aug-2024","EQ","2,588.00","2,617.80","2,544.00","2,571.65","2,591.00","2,592.05","2,578.04","3,264.70","835.50","6,23,188","1,60,66,04,104.60","40,436"
