ï»¿"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"08-Jan-2025","EQ","3,135.00","3,135.00","3,057.00","3,108.85","3,093.00","3,086.10","3,101.99","3,237.05","1,575.00","27,15,102","8,42,22,30,068.65","1,60,444"
"07-Jan-2025","EQ","3,110.00","3,131.30","3,081.75","3,105.70","3,099.00","3,108.85","3,107.77","3,237.05","1,575.00","19,78,328","6,14,81,87,068.85","1,31,011"
"06-Jan-2025","EQ","3,209.60","3,235.00","3,090.10","3,190.55","3,095.95","3,105.70","3,145.70","3,237.05","1,575.00","26,57,204","8,35,87,55,572.80","1,34,839"
"03-Jan-2025","EQ","3,215.00","3,237.05","3,175.70","3,211.10","3,180.00","3,190.55","3,200.56","3,237.05","1,575.00","22,57,218","7,22,43,52,082.80","1,14,347"
"02-Jan-2025","EQ","3,100.00","3,228.10","3,085.05","3,082.00","3,203.00","3,211.10","3,186.00","3,228.10","1,575.00","42,98,090","13,69,37,29,849.90","2,43,475"
"01-Jan-2025","EQ","3,007.10","3,086.95","2,995.20","3,007.10","3,078.00","3,082.00","3,058.12","3,222.10","1,575.00","16,86,613","5,15,78,59,203.50","1,05,839"
"31-Dec-2024","EQ","2,994.40","3,018.90","2,971.20","3,002.90","3,014.85","3,007.10","3,002.52","3,222.10","1,575.00","15,36,411","4,61,31,01,288.15","1,03,146"
"30-Dec-2024","EQ","3,028.05","3,044.60","2,991.05","3,049.45","3,015.00","3,002.90","3,021.00","3,222.10","1,575.00","23,36,275","7,05,78,94,484.30","1,35,762"
"27-Dec-2024","EQ","2,987.20","3,064.00","2,978.05","2,975.65","3,042.00","3,049.45","3,044.76","3,222.10","1,575.00","22,90,315","6,97,34,66,553.80","1,26,468"
"26-Dec-2024","EQ","2,925.00","2,984.45","2,923.35","2,928.70","2,984.20","2,975.65","2,965.85","3,222.10","1,575.00","21,62,163","6,41,26,48,587.30","1,26,043"
"24-Dec-2024","EQ","2,909.40","2,950.20","2,900.80","2,909.30","2,916.50","2,928.70","2,932.16","3,222.10","1,575.00","18,58,546","5,44,95,59,827.10","95,864"
"23-Dec-2024","EQ","2,918.00","2,942.40","2,891.10","2,906.35","2,915.00","2,909.30","2,908.63","3,222.10","1,575.00","21,42,508","6,23,17,61,429.10","1,16,382"
"20-Dec-2024","EQ","3,014.65","3,025.00","2,886.35","3,014.65","2,916.95","2,906.35","2,921.81","3,222.10","1,575.00","80,46,336","23,50,98,27,079.65","1,78,148"
"19-Dec-2024","EQ","3,006.00","3,045.00","2,970.50","3,051.20","3,015.00","3,014.65","3,009.29","3,222.10","1,575.00","23,72,390","7,13,92,04,242.55","1,26,113"
"18-Dec-2024","EQ","3,026.10","3,062.00","3,024.55","3,041.50","3,049.30","3,051.20","3,047.31","3,222.10","1,575.00","20,14,105","6,13,75,96,710.65","1,07,664"
"17-Dec-2024","EQ","3,055.10","3,093.75","3,028.00","3,084.85","3,035.20","3,041.50","3,053.91","3,222.10","1,575.00","25,64,201","7,83,08,49,808.35","1,30,274"
"16-Dec-2024","EQ","3,089.40","3,092.15","3,040.00","3,081.40","3,083.30","3,084.85","3,068.33","3,222.10","1,575.00","23,00,493","7,05,86,75,404.15","1,08,823"
"13-Dec-2024","EQ","3,051.00","3,093.10","3,000.00","3,067.45","3,082.65","3,081.40","3,057.47","3,222.10","1,575.00","24,67,964","7,54,57,35,060.75","1,61,210"
"12-Dec-2024","EQ","3,084.80","3,086.00","3,045.00","3,072.05","3,059.65","3,067.45","3,067.50","3,222.10","1,575.00","19,58,999","6,00,92,23,924.10","1,03,751"
"11-Dec-2024","EQ","3,052.00","3,115.00","3,047.80","3,066.90","3,075.30","3,072.05","3,083.64","3,222.10","1,575.00","24,09,385","7,42,96,67,275.05","1,23,928"
"10-Dec-2024","EQ","3,047.95","3,081.25","3,005.30","3,051.25","3,066.00","3,066.90","3,038.98","3,222.10","1,575.00","20,61,909","6,26,61,10,443.20","1,12,898"
"09-Dec-2024","EQ","3,063.40","3,073.00","3,040.00","3,073.00","3,048.00","3,051.25","3,055.30","3,222.10","1,575.00","18,79,542","5,74,25,68,051.70","92,999"
"06-Dec-2024","EQ","3,075.50","3,099.00","3,065.95","3,071.60","3,070.00","3,073.00","3,082.29","3,222.10","1,575.00","26,88,767","8,28,75,47,290.75","1,40,317"
"05-Dec-2024","EQ","3,049.95","3,099.00","3,016.05","3,031.75","3,069.00","3,071.60","3,058.47","3,222.10","1,575.00","37,97,063","11,61,32,16,825.90","1,66,421"
"04-Dec-2024","EQ","3,003.00","3,051.85","3,003.00","3,027.30","3,025.00","3,031.75","3,032.57","3,222.10","1,575.00","33,64,025","10,20,16,51,331.45","1,74,102"
"03-Dec-2024","EQ","3,041.70","3,041.70","2,987.65","3,016.40","3,025.00","3,027.30","3,020.04","3,222.10","1,575.00","23,08,865","6,97,28,56,050.00","1,11,711"
"02-Dec-2024","EQ","2,984.00","3,026.25","2,961.90","2,966.10","3,019.40","3,016.40","3,004.29","3,222.10","1,575.00","23,18,823","6,96,64,22,287.80","1,24,690"
"29-Nov-2024","EQ","2,903.00","2,991.65","2,903.00","2,898.70","2,973.60","2,966.10","2,957.03","3,222.10","1,542.15","35,42,836","10,47,62,82,364.85","2,13,329"
"28-Nov-2024","EQ","2,995.00","2,999.95","2,892.00","3,004.80","2,904.00","2,898.70","2,928.88","3,222.10","1,542.15","44,57,143","13,05,44,19,649.45","2,83,790"
"27-Nov-2024","EQ","3,025.95","3,070.00","2,986.05","2,985.20","3,000.00","3,004.80","3,021.24","3,222.10","1,542.15","35,93,911","10,85,80,71,838.80","1,60,444"
"26-Nov-2024","EQ","3,053.50","3,068.10","2,952.50","3,045.60","3,005.00","2,985.20","2,997.87","3,222.10","1,542.15","21,44,702","6,42,95,32,777.85","1,09,018"
"25-Nov-2024","EQ","3,075.00","3,149.65","3,022.40","3,012.95","3,047.60","3,045.60","3,069.03","3,222.10","1,542.15","62,99,837","19,33,44,14,421.20","2,31,715"
"22-Nov-2024","EQ","2,944.00","3,063.50","2,896.70","2,936.25","3,005.50","3,012.95","2,977.33","3,222.10","1,535.00","48,27,125","14,37,19,65,141.60","2,28,670"
"21-Nov-2024","EQ","2,962.50","2,974.00","2,918.00","2,948.95","2,925.05","2,936.25","2,939.66","3,222.10","1,535.00","38,21,808","11,23,48,12,173.15","1,98,573"
"19-Nov-2024","EQ","2,845.00","2,998.00","2,845.00","2,846.90","2,936.55","2,948.95","2,955.35","3,222.10","1,535.00","52,30,405","15,45,76,91,246.80","2,43,063"
"18-Nov-2024","EQ","2,844.00","2,874.70","2,800.05","2,807.20","2,846.95","2,846.90","2,833.55","3,222.10","1,535.00","24,05,351","6,81,56,91,926.35","1,27,014"
"14-Nov-2024","EQ","2,815.00","2,842.40","2,736.25","2,798.95","2,818.25","2,807.20","2,793.03","3,222.10","1,513.05","24,78,112","6,92,14,41,550.45","1,75,000"
"13-Nov-2024","EQ","2,876.00","2,895.00","2,782.90","2,898.55","2,798.00","2,798.95","2,808.05","3,222.10","1,513.05","39,49,602","11,09,06,61,915.05","2,85,055"
"12-Nov-2024","EQ","2,931.20","2,945.90","2,880.00","2,930.60","2,884.05","2,898.55","2,912.87","3,222.10","1,513.05","24,14,528","7,03,32,00,332.95","1,24,178"
"11-Nov-2024","EQ","2,962.35","3,009.60","2,889.05","2,974.90","2,920.00","2,930.60","2,946.34","3,222.10","1,513.05","26,28,672","7,74,49,72,849.00","1,37,708"
"08-Nov-2024","EQ","2,910.00","2,990.95","2,851.25","2,891.35","2,960.60","2,974.90","2,932.06","3,222.10","1,473.55","44,55,563","13,06,39,61,740.65","2,39,380"
"07-Nov-2024","EQ","2,971.75","2,972.55","2,857.95","2,934.55","2,900.00","2,891.35","2,910.04","3,222.10","1,473.55","42,51,557","12,37,21,87,568.00","2,04,748"
"06-Nov-2024","EQ","2,910.00","2,953.80","2,885.40","2,899.45","2,912.40","2,934.55","2,925.64","3,222.10","1,473.55","29,02,347","8,49,12,25,138.90","1,50,639"
"05-Nov-2024","EQ","2,875.50","2,908.00","2,822.10","2,883.95","2,890.00","2,899.45","2,877.99","3,222.10","1,473.55","35,62,624","10,25,31,95,982.75","1,15,664"
"04-Nov-2024","EQ","2,804.50","2,971.75","2,804.50","2,817.65","2,878.00","2,883.95","2,876.88","3,222.10","1,473.55","75,59,263","21,74,71,15,179.60","3,62,491"
"01-Nov-2024","EQ","2,780.00","2,840.90","2,780.00","2,728.55","2,826.45","2,817.65","2,807.12","3,222.10","1,450.00","10,61,709","2,98,03,47,418.60","46,914"
"31-Oct-2024","EQ","2,707.70","2,752.00","2,671.60","2,707.70","2,751.30","2,728.55","2,709.60","3,222.10","1,450.00","38,33,325","10,38,67,64,265.70","1,65,119"
"30-Oct-2024","EQ","2,689.25","2,755.85","2,669.05","2,746.90","2,700.00","2,707.70","2,722.71","3,222.10","1,450.00","56,77,865","15,45,91,77,763.05","1,73,902"
"29-Oct-2024","EQ","2,762.00","2,797.95","2,702.55","2,781.00","2,743.55","2,746.90","2,734.80","3,222.10","1,450.00","31,56,567","8,63,25,90,207.15","1,35,960"
"28-Oct-2024","EQ","2,730.00","2,834.90","2,713.90","2,720.85","2,788.00","2,781.00","2,788.92","3,222.10","1,450.00","28,13,985","7,84,79,67,750.70","1,90,929"
"25-Oct-2024","EQ","2,825.00","2,825.05","2,679.30","2,826.35","2,726.65","2,720.85","2,715.16","3,222.10","1,450.00","45,32,596","12,30,67,04,235.70","3,05,866"
"24-Oct-2024","EQ","2,763.00","2,842.20","2,763.00","2,793.50","2,834.90","2,826.35","2,812.00","3,222.10","1,450.00","39,92,102","11,22,57,75,315.15","1,63,897"
"23-Oct-2024","EQ","2,876.15","2,924.90","2,781.25","2,887.20","2,794.30","2,793.50","2,843.79","3,222.10","1,450.00","79,13,897","22,50,54,85,890.25","2,16,249"
"22-Oct-2024","EQ","3,005.00","3,008.95","2,878.20","2,998.20","2,889.30","2,887.20","2,933.72","3,222.10","1,450.00","41,95,638","12,30,88,44,415.95","1,82,571"
"21-Oct-2024","EQ","2,959.75","3,001.40","2,892.90","2,964.25","2,998.95","2,998.20","2,960.36","3,222.10","1,450.00","50,59,952","14,97,92,80,248.55","2,52,336"
"18-Oct-2024","EQ","2,945.35","2,988.85","2,914.70","2,964.60","2,965.00","2,964.25","2,961.76","3,222.10","1,450.00","34,07,751","10,09,29,31,933.00","1,77,177"
"17-Oct-2024","EQ","3,055.00","3,065.30","2,952.20","3,068.00","2,960.00","2,964.60","2,979.43","3,222.10","1,450.00","36,22,197","10,79,20,77,109.25","2,23,538"
"16-Oct-2024","EQ","3,138.00","3,147.90","3,052.15","3,155.80","3,068.00","3,068.00","3,080.49","3,222.10","1,450.00","19,72,106","6,07,50,58,757.05","1,47,424"
"15-Oct-2024","EQ","3,177.00","3,192.95","3,086.55","3,154.90","3,154.80","3,155.80","3,127.74","3,222.10","1,450.00","22,45,701","7,02,39,73,344.25","1,17,012"
"14-Oct-2024","EQ","3,151.00","3,174.00","3,115.00","3,134.35","3,155.00","3,154.90","3,155.22","3,222.10","1,450.00","24,25,178","7,65,19,62,599.25","97,400"
"11-Oct-2024","EQ","3,200.00","3,210.50","3,121.00","3,194.30","3,136.80","3,134.35","3,148.63","3,222.10","1,450.00","16,52,856","5,20,42,26,016.40","1,06,728"
"10-Oct-2024","EQ","3,156.00","3,220.30","3,155.00","3,153.00","3,191.60","3,194.30","3,196.77","3,222.10","1,450.00","25,07,231","8,01,50,49,479.05","1,84,816"
"09-Oct-2024","EQ","3,164.80","3,204.30","3,145.00","3,165.85","3,154.75","3,153.00","3,168.73","3,222.10","1,450.00","24,32,656","7,70,84,25,490.75","1,19,641"
"08-Oct-2024","EQ","3,074.00","3,176.90","3,066.00","3,060.20","3,169.25","3,165.85","3,132.88","3,222.10","1,450.00","60,60,165","18,98,57,58,735.25","2,14,050"
"07-Oct-2024","EQ","3,028.00","3,066.95","2,982.90","3,017.45","3,062.00","3,060.20","3,031.21","3,222.10","1,450.00","27,32,276","8,28,21,12,553.40","1,42,221"
"04-Oct-2024","EQ","3,127.05","3,157.60","3,009.50","3,129.85","3,019.00","3,017.45","3,071.80","3,222.10","1,450.00","42,81,562","13,15,21,20,767.65","2,45,327"
"03-Oct-2024","EQ","3,085.00","3,171.00","3,072.45","3,165.50","3,137.60","3,129.85","3,135.52","3,222.10","1,450.00","32,37,011","10,14,97,22,860.85","2,20,055"
"01-Oct-2024","EQ","3,105.50","3,185.45","3,095.80","3,094.90","3,168.00","3,165.50","3,148.04","3,222.10","1,450.00","40,28,211","12,68,09,85,238.80","2,02,691"
"30-Sep-2024","EQ","3,163.15","3,179.00","3,087.00","3,183.65","3,115.00","3,094.90","3,114.00","3,222.10","1,450.00","35,54,400","11,06,83,90,764.70","1,59,274"
"27-Sep-2024","EQ","3,171.00","3,222.10","3,152.55","3,181.10","3,190.00","3,183.65","3,186.02","3,222.10","1,450.00","68,03,795","21,67,70,08,008.85","2,33,093"
"26-Sep-2024","EQ","3,072.00","3,197.20","3,045.65","3,091.05","3,169.00","3,181.10","3,131.62","3,197.20","1,450.00","47,53,617","14,88,65,12,721.40","1,80,991"
"25-Sep-2024","EQ","3,045.00","3,149.00","3,034.55","3,074.30","3,092.00","3,091.05","3,092.75","3,149.00","1,450.00","42,18,815","13,04,77,51,911.80","1,66,721"
"24-Sep-2024","EQ","3,020.00","3,098.55","3,020.00","3,049.80","3,075.00","3,074.30","3,068.43","3,098.55","1,450.00","36,97,722","11,34,61,87,109.75","1,62,487"
"23-Sep-2024","EQ","2,962.75","3,056.90","2,956.15","2,950.85","3,047.00","3,049.80","3,021.80","3,056.90","1,450.00","39,25,490","11,86,20,63,350.75","1,89,322"
"20-Sep-2024","EQ","2,798.70","2,960.00","2,798.50","2,797.50","2,946.35","2,950.85","2,925.84","3,013.50","1,450.00","1,24,92,909","36,55,21,95,685.75","2,81,790"
"19-Sep-2024","EQ","2,812.00","2,852.00","2,792.20","2,808.20","2,801.75","2,797.50","2,813.03","3,013.50","1,450.00","28,07,727","7,89,82,26,039.15","1,41,920"
"18-Sep-2024","EQ","2,781.50","2,848.00","2,777.65","2,787.65","2,807.45","2,808.20","2,816.63","3,013.50","1,450.00","25,26,756","7,11,69,47,063.10","1,15,551"
"17-Sep-2024","EQ","2,765.00","2,793.50","2,745.30","2,757.40","2,782.00","2,787.65","2,780.45","3,013.50","1,450.00","13,87,175","3,85,69,73,632.70","81,028"
"16-Sep-2024","EQ","2,740.20","2,784.30","2,732.05","2,739.10","2,756.50","2,757.40","2,767.49","3,013.50","1,450.00","12,34,752","3,41,71,66,949.35","51,786"
"13-Sep-2024","EQ","2,755.00","2,758.55","2,711.75","2,740.90","2,737.20","2,739.10","2,732.91","3,013.50","1,450.00","21,02,332","5,74,54,87,395.80","1,01,869"
"12-Sep-2024","EQ","2,665.00","2,751.60","2,635.60","2,654.25","2,729.35","2,740.90","2,707.74","3,013.50","1,450.00","37,30,285","10,10,06,47,235.55","1,89,378"
"11-Sep-2024","EQ","2,681.50","2,708.00","2,644.10","2,690.00","2,652.00","2,654.25","2,673.19","3,013.50","1,450.00","20,34,245","5,43,79,24,108.35","1,03,805"
"10-Sep-2024","EQ","2,691.25","2,715.00","2,677.00","2,708.85","2,694.00","2,690.00","2,692.58","3,013.50","1,450.00","20,34,126","5,47,70,56,062.15","1,07,644"
"09-Sep-2024","EQ","2,688.15","2,714.30","2,660.05","2,698.10","2,709.00","2,708.85","2,699.07","3,013.50","1,450.00","12,69,082","3,42,53,45,368.95","1,01,169"
"06-Sep-2024","EQ","2,723.00","2,738.90","2,680.10","2,723.10","2,699.40","2,698.10","2,702.07","3,013.50","1,450.00","28,35,519","7,66,17,62,844.70","1,65,868"
"05-Sep-2024","EQ","2,756.20","2,760.00","2,711.90","2,749.60","2,721.00","2,723.10","2,732.01","3,013.50","1,450.00","23,60,312","6,44,83,86,255.05","1,31,629"
"04-Sep-2024","EQ","2,761.00","2,779.90","2,731.10","2,784.85","2,755.20","2,749.60","2,744.34","3,013.50","1,450.00","16,97,000","4,65,71,42,167.00","93,071"
"03-Sep-2024","EQ","2,780.00","2,798.10","2,772.60","2,777.00","2,783.00","2,784.85","2,786.41","3,013.50","1,450.00","15,92,710","4,43,79,44,183.10","68,765"
"02-Sep-2024","EQ","2,848.80","2,848.80","2,756.50","2,805.40","2,775.80","2,777.00","2,779.04","3,013.50","1,450.00","22,70,687","6,31,03,22,574.95","1,68,417"
"30-Aug-2024","EQ","2,780.00","2,821.55","2,765.00","2,757.60","2,812.00","2,805.40","2,802.90","3,013.50","1,450.00","48,95,220","13,72,07,93,825.45","1,27,641"
"29-Aug-2024","EQ","2,789.35","2,801.65","2,741.65","2,798.00","2,763.00","2,757.60","2,764.43","3,013.50","1,450.00","22,37,121","6,18,43,59,971.90","1,21,924"
"28-Aug-2024","EQ","2,781.90","2,827.00","2,780.80","2,780.80","2,800.75","2,798.00","2,807.00","3,013.50","1,450.00","18,51,275","5,19,65,22,608.35","79,156"
"27-Aug-2024","EQ","2,797.95","2,800.00","2,773.95","2,793.10","2,792.00","2,780.80","2,784.70","3,013.50","1,450.00","16,04,159","4,46,70,99,110.70","93,051"
"26-Aug-2024","EQ","2,764.95","2,799.00","2,753.10","2,759.00","2,795.00","2,793.10","2,777.40","3,013.50","1,450.00","27,65,969","7,68,22,07,851.10","92,686"
"23-Aug-2024","EQ","2,732.95","2,769.00","2,725.30","2,732.95","2,761.00","2,759.00","2,755.20","3,013.50","1,450.00","19,43,539","5,35,48,39,968.25","91,338"
"22-Aug-2024","EQ","2,771.10","2,775.75","2,724.05","2,769.40","2,736.00","2,732.95","2,742.05","3,013.50","1,450.00","23,46,622","6,43,45,61,513.15","1,32,160"
"21-Aug-2024","EQ","2,774.00","2,780.95","2,755.00","2,771.30","2,769.50","2,769.40","2,763.80","3,013.50","1,450.00","14,97,501","4,13,87,96,539.05","77,871"
"20-Aug-2024","EQ","2,779.75","2,783.20","2,748.50","2,765.15","2,773.00","2,771.30","2,761.79","3,013.50","1,450.00","17,62,399","4,86,73,71,118.80","88,796"
"19-Aug-2024","EQ","2,859.90","2,859.90","2,760.00","2,840.45","2,767.00","2,765.15","2,787.85","3,013.50","1,450.00","25,00,718","6,97,16,38,875.65","1,28,646"
"16-Aug-2024","EQ","2,789.00","2,845.05","2,776.15","2,745.25","2,839.90","2,840.45","2,820.65","3,013.50","1,450.00","43,76,092","12,34,34,29,089.80","2,20,601"
"14-Aug-2024","EQ","2,728.80","2,771.95","2,715.30","2,718.05","2,749.45","2,745.25","2,751.31","3,013.50","1,450.00","26,09,359","7,17,91,43,467.65","2,28,537"
"13-Aug-2024","EQ","2,718.10","2,738.65","2,704.10","2,717.65","2,717.05","2,718.05","2,721.95","3,013.50","1,450.00","12,92,521","3,51,81,73,051.95","80,390"
